Profibus Line,Node Number,Node Name,Module Name,User Module,Component,Variable,IO Type
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_0,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_1,1001W003R_DIN,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_2,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_3,1001W003A_DIN,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_4,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_5,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_6,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL0_7,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_0,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_1,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_2,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_3,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_4,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_5,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_6,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_3,M3_IN_BOOL1_7,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_0,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_1,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_2,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_3,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_4,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_5,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_6,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL0_7,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_0,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_1,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_2,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_3,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_4,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_5,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_6,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_4,M4_IN_BOOL1_7,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_0,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_1,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_2,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_3,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_4,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_5,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_6,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL0_7,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_0,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_1,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_2,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_3,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_4,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_5,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_6,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 321-7BH01-0AB0       16DI,M2P_3_5,M5_IN_BOOL1_7,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_0,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_1,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_2,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_3,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_4,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_5,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_6,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL0_7,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_0,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_1,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_2,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_3,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_4,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_5,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_6,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 322-8BH10-0AB0   16DA_24V,M2P_3_6,M6_OUT_BOOL1_7,,OUT
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT0,5311YL003_AIN,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT2,1601YQ001_AIN,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT4,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT6,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT8,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT10,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT12,,IN
C1,3,+ECR7-G7-2-RIO1,6ES7 331-7TF01-0AB0   8AI HART,M2P_3_7,M7_IN_INT14,5311YP008_AIN,IN
C1,5,5203YN007_DOL,Basistyp 2,M2F1_5_0,M0_IN_WORD0,5203YN007_STA,IN
C1,5,5203YN007_DOL,Basistyp 2,M2F1_5_0,M0_IN_UINT2,5203YN007_CT,IN
C1,5,5203YN007_DOL,Basistyp 2,M2F1_5_0,M0_OUT_WORD0,5203YN007_CT1,OUT
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_IN_WORD0,5203YN001_STA,IN
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_IN_INT2,5203YN001_SP,IN
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_IN_INT4,5203YN001_CT,IN
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_IN_INT6,5203YN001_TQ,IN
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_IN_INT8,5203YN001_PW,IN
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_IN_WORD10,,IN
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_OUT_WORD0,5203YN001_CTR,OUT
C1,6,5203YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_6_0,M0_OUT_INT2,5203YN001_VOU,OUT
C1,7,5311YN005_SOS,Basic Type 2,M2F1_7_0,M0_IN_WORD0,5311YN005_STA,IN
C1,7,5311YN005_SOS,Basic Type 2,M2F1_7_0,M0_IN_UINT2,5311YN005_CT,IN
C1,7,5311YN005_SOS,Basic Type 2,M2F1_7_0,M0_OUT_WORD0,5311YN005_CT1,OUT
C1,8,5201YN004_SOS,Basic Type 2,M2F1_8_0,M0_IN_WORD0,5201YN004_STA,IN
C1,8,5201YN004_SOS,Basic Type 2,M2F1_8_0,M0_IN_UINT2,5201YN004_CT,IN
C1,8,5201YN004_SOS,Basic Type 2,M2F1_8_0,M0_OUT_WORD0,5201YN004_CT1,OUT
C1,9,5311YN008_SOS,Basic Type 2,M2F1_9_0,M0_IN_WORD0,5311YN008_STA,IN
C1,9,5311YN008_SOS,Basic Type 2,M2F1_9_0,M0_IN_UINT2,5311YN008_CT,IN
C1,9,5311YN008_SOS,Basic Type 2,M2F1_9_0,M0_OUT_WORD0,5311YN008_CT1,OUT
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_IN_WORD0,5201YN001_STA,IN
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_IN_INT2,5201YN001_SP,IN
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_IN_INT4,5201YN001_CT,IN
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_IN_INT6,5201YN001_TQ,IN
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_IN_INT8,5201YN001_PW,IN
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_IN_WORD10,,IN
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_OUT_WORD0,5201YN001_CTR,OUT
C1,10,5201YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_10_0,M0_OUT_INT2,5201YN001_VOU,OUT
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_IN_WORD0,5202YN001_STA,IN
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_IN_INT2,5202YN001_SP,IN
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_IN_INT4,5202YN001_CT,IN
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_IN_INT6,5202YN001_TQ,IN
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_IN_INT8,5202YN001_PW,IN
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_IN_WORD10,,IN
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_OUT_WORD0,5202YN001_CTR,OUT
C1,11,5202YN001_VFD,"Standard Telegramm 20, PZD-2/6",M2F1_11_0,M0_OUT_INT2,5202YN001_VOU,OUT
C1,12,5202YN009_SOS,Basic Type 2,M2F1_12_0,M0_IN_WORD0,5202YN009_STA,IN
C1,12,5202YN009_SOS,Basic Type 2,M2F1_12_0,M0_IN_UINT2,5202YN009_CT,IN
C1,12,5202YN009_SOS,Basic Type 2,M2F1_12_0,M0_OUT_WORD0,5202YN009_CT1,OUT
C1,13,5201YN006_DOL,Basic Type 2,M2F1_13_0,M0_IN_WORD0,5201YN006_STA,IN
C1,13,5201YN006_DOL,Basic Type 2,M2F1_13_0,M0_IN_UINT2,5201YN006_CT,IN
C1,13,5201YN006_DOL,Basic Type 2,M2F1_13_0,M0_OUT_WORD0,5201YN006_CT1,OUT
C1,14,5201YN009_SOS,Basic Type 2,M2F1_14_0,M0_IN_WORD0,5201YN009_STA,IN
C1,14,5201YN009_SOS,Basic Type 2,M2F1_14_0,M0_IN_UINT2,5201YN009_CT,IN
C1,14,5201YN009_SOS,Basic Type 2,M2F1_14_0,M0_OUT_WORD0,5201YN009_CT1,OUT
C1,15,5202YN004_SOS,Basic Type 2,M2F1_15_0,M0_IN_WORD0,5202YN004_STA,IN
C1,15,5202YN004_SOS,Basic Type 2,M2F1_15_0,M0_IN_UINT2,5202YN004_CT,IN
C1,15,5202YN004_SOS,Basic Type 2,M2F1_15_0,M0_OUT_WORD0,5202YN004_CT1,OUT
C1,16,5203YN004_SOS,Basic Type 2,M2F1_16_0,M0_IN_WORD0,5203YN004_STA,IN
C1,16,5203YN004_SOS,Basic Type 2,M2F1_16_0,M0_IN_UINT2,5203YN004_CT,IN
C1,16,5203YN004_SOS,Basic Type 2,M2F1_16_0,M0_OUT_WORD0,5203YN004_CT1,OUT
C1,17,5311YN004_SOS,Basic Type 2,M2P_17_0,M0_OUT_WORD0,5311YN004_CT1,OUT
C1,17,5311YN004_SOS,Basic Type 2,M2P_17_0,M0_IN_WORD0,5311YN004_STA,IN
C1,17,5311YN004_SOS,Basic Type 2,M2P_17_0,M0_IN_UINT2,5311YN004_CT,IN
C1,18,5203YN008_DOL,Basistyp 2,M2P_18_0,M0_IN_WORD0,5203YN008_STA,IN
C1,18,5203YN008_DOL,Basistyp 2,M2P_18_0,M0_IN_UINT2,5203YN008_CT,IN
C1,18,5203YN008_DOL,Basistyp 2,M2P_18_0,M0_OUT_WORD0,5203YN008_CT1,OUT
C1,19,5203YN006_SOS,Basic Type 2,M2F1_19_0,M0_IN_WORD0,5203YN006_STA,IN
C1,19,5203YN006_SOS,Basic Type 2,M2F1_19_0,M0_IN_UINT2,5203YN006_CT,IN
C1,19,5203YN006_SOS,Basic Type 2,M2F1_19_0,M0_OUT_WORD0,5203YN006_CT1,OUT
C1,20,5202YN006_SOS,Basic Type 2,M2F1_20_0,M0_IN_WORD0,5202YN006_STA,IN
C1,20,5202YN006_SOS,Basic Type 2,M2F1_20_0,M0_IN_UINT2,5202YN006_CT,IN
C1,20,5202YN006_SOS,Basic Type 2,M2F1_20_0,M0_OUT_WORD0,5202YN006_CT1,OUT
C1,21,5202YN005_DOL,Basic Type 2,M2F1_21_0,M0_IN_WORD0,5202YN005_STA,IN
C1,21,5202YN005_DOL,Basic Type 2,M2F1_21_0,M0_IN_UINT2,5202YN005_CT,IN
C1,21,5202YN005_DOL,Basic Type 2,M2F1_21_0,M0_OUT_WORD0,5202YN005_CT1,OUT
C1,22,5203YN005_DOL,Basic Type 2,M2F1_22_0,M0_IN_WORD0,5203YN005_STA,IN
C1,22,5203YN005_DOL,Basic Type 2,M2F1_22_0,M0_IN_UINT2,5203YN005_CT,IN
C1,22,5203YN005_DOL,Basic Type 2,M2F1_22_0,M0_OUT_WORD0,5203YN005_CT1,OUT
C1,23,5203YN009_SOS,Basic Type 2,M2F1_23_0,M0_IN_WORD0,5203YN009_STA,IN
C1,23,5203YN009_SOS,Basic Type 2,M2F1_23_0,M0_IN_UINT2,5203YN009_CT,IN
C1,23,5203YN009_SOS,Basic Type 2,M2F1_23_0,M0_OUT_WORD0,5203YN009_CT1,OUT
C1,24,5202YN008_DOL,Basistyp 2,M2P_24_1,M0_OUT_WORD0,5202YN008_CT1,OUT
C1,24,5202YN008_DOL,Basistyp 2,M2P_24_1,M0_IN_WORD0,5202YN008_STA,IN
C1,24,5202YN008_DOL,Basistyp 2,M2P_24_1,M0_IN_UINT2,5202YN008_CT,IN
C1,25,5202YN007_DOL,Basic Type 2,M2F1_25_0,M0_IN_WORD0,5202YN007_STA,IN
C1,25,5202YN007_DOL,Basic Type 2,M2F1_25_0,M0_IN_UINT2,5202YN007_CT,IN
C1,25,5202YN007_DOL,Basic Type 2,M2F1_25_0,M0_OUT_WORD0,5202YN007_CT1,OUT
C1,26,5201YN007_DOL,Basic Type 2,M2F1_26_0,M0_IN_WORD0,5201YN007_STA,IN
C1,26,5201YN007_DOL,Basic Type 2,M2F1_26_0,M0_IN_UINT2,5201YN007_CT,IN
C1,26,5201YN007_DOL,Basic Type 2,M2F1_26_0,M0_OUT_WORD0,5201YN007_CT1,OUT
C1,27,5201YN008_DOL,Basic Type 2,M2P_27_0,M0_OUT_WORD0,5201YN008_CT1,OUT
C1,27,5201YN008_DOL,Basic Type 2,M2P_27_0,M0_IN_WORD0,5201YN008_STA,IN
C1,27,5201YN008_DOL,Basic Type 2,M2P_27_0,M0_IN_UINT2,5201YN008_CT,IN
C1,28,5201YN010_SOS,Basic Type 2,M2F1_28_0,M0_IN_WORD0,5201YN010_STA,IN
C1,28,5201YN010_SOS,Basic Type 2,M2F1_28_0,M0_IN_UINT2,5201YN010_CT,IN
C1,28,5201YN010_SOS,Basic Type 2,M2F1_28_0,M0_OUT_WORD0,5201YN010_CT1,OUT
C1,29,5311YN006_SOS,Basic Type 2,M2F1_29_0,M0_IN_WORD0,5311YN006_STA,IN
C1,29,5311YN006_SOS,Basic Type 2,M2F1_29_0,M0_IN_UINT2,5311YN006_CT,IN
C1,29,5311YN006_SOS,Basic Type 2,M2F1_29_0,M0_OUT_WORD0,5311YN006_CT1,OUT
C1,30,5201YN005_DOL,Basic Type 2,M2F1_30_0,M0_IN_WORD0,5201YN005_STA,IN
C1,30,5201YN005_DOL,Basic Type 2,M2F1_30_0,M0_IN_UINT2,5201YN005_CT,IN
C1,30,5201YN005_DOL,Basic Type 2,M2F1_30_0,M0_OUT_WORD0,5201YN005_CT1,OUT
C1,31,5201YN011_SOS,Basic Type 2,M2F1_31_0,M0_IN_WORD0,5201YN011_STA,IN
C1,31,5201YN011_SOS,Basic Type 2,M2F1_31_0,M0_IN_UINT2,5201YN011_CT,IN
C1,31,5201YN011_SOS,Basic Type 2,M2F1_31_0,M0_OUT_WORD0,5201YN011_CT1,OUT
C1,32,5311YN002_VFD,"Standard telegram 20, PZD-2/6",M2P_32_0,M0_OUT_WORD0,5311YN002_CTR,OUT
C1,32,5311YN002_VFD,"Standard telegram 20, PZD-2/6",M2P_32_0,M0_OUT_INT2,5311YN002_VOU,OUT
C1,32,5311YN002_VFD,"Standard telegram 20, PZD-2/6",M2P_32_0,M0_IN_WORD0,5311YN002_STA,IN
C1,32,5311YN002_VFD,"Standard telegram 20, PZD-2/6",M2P_32_0,M0_IN_INT2,5311YN002_SP,IN
C1,32,5311YN002_VFD,"Standard telegram 20, PZD-2/6",M2P_32_0,M0_IN_INT4,5311YN002_CT,IN
C1,32,5311YN002_VFD,"Standard telegram 20, PZD-2/6",M2P_32_0,M0_IN_INT6,5311YN002_TQ,IN
C1,32,5311YN002_VFD,"Standard telegram 20, PZD-2/6",M2P_32_0,M0_IN_INT8,5311YN002_PW,IN
C1,33,5101YN043_DOL,Basic Type 2,M2P_33_0,M0_OUT_WORD0,5101YN043_CT1,OUT
C1,33,5101YN043_DOL,Basic Type 2,M2P_33_0,M0_IN_WORD0,5101YN043_STA,IN
C1,33,5101YN043_DOL,Basic Type 2,M2P_33_0,M0_IN_UINT2,5101YN043_CT,IN
C1,34,5301YN001_DOL,Basic Type 2,M2F1_34_0,M0_IN_WORD0,5301YN001_STA,IN
C1,34,5301YN001_DOL,Basic Type 2,M2F1_34_0,M0_IN_UINT2,5301YN001_CT,IN
C1,34,5301YN001_DOL,Basic Type 2,M2F1_34_0,M0_OUT_WORD0,5301YN001_CT1,OUT
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_0,5201YG001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_1,5202YG001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_2,5203YG001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_3,5201YG003_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_4,5201YG004_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_5,5201YG014_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_6,5201YG015_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL0_7,5201YG016_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_0,5201YG017_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_1,5201YG018_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_2,5201YG019_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_3,5201YG020_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_4,5201YG021_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_5,5201YG022_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_6,5201YL003_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL1_7,5201YL004_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_0,5201YL006_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_1,5201YL007_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_2,5201YL008_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_3,5201YL009_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_4,5201YS003_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_5,5201YS005_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL2_7,5201YS007_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_0,5201YS008_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_1,5201YS009_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_2,5201YV002_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_3,5201YU001D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_4,5202YG003_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_5,5202YG004_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_6,5202YG014_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_3,M3_IN_BOOL3_7,5202YG015_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_0,5202YG022_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_1,5202YL001_DIN,IN
